rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,takeoff_flap_deflection_deg,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
784,552,-6.21229868981629,6.21229868981629,6.1511956170553415,True,1.7997042278774973,0.3063157537241567,0.4361656740054174,0.1412175699429335,32.383426077261014,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
785,693,-6.2227214233383155,6.2227214233383155,6.1511561061711895,True,1.8135233099487447,0.35469126149591124,0.5839610914025621,0.1125858445003801,4.326828397562503,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
786,412,-6.223111848642867,6.223111848642867,6.151077098114009,True,1.8195838277810013,0.35008077825120776,0.6752205673393994,0.12883886462670827,6.39156260183187,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
787,521,-6.21244349187635,6.21244349187635,6.151077098114009,True,1.7982588885240753,0.30291773523486654,0.7897837683612217,0.23032903349623102,16.01851970544309,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
788,216,-6.223688531680628,6.223688531680628,6.151037600939395,True,1.823343986515487,0.35149922827333724,0.5245079712434428,0.1746531834751301,20.36091577742384,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
789,36,-6.222616608231609,6.222616608231609,6.151037600939395,True,1.804084972348288,0.3562059426902856,0.6858991055612538,0.19813095986296209,3.275228882304134,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
790,720,-6.227136240150383,6.227136240150383,6.150998108333039,True,1.8193063083902001,0.2964037112519145,0.8858630457893015,0.2640347494184971,13.4831403195858,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
791,377,-6.223636338066515,6.223636338066515,6.150998108333039,True,1.824881441968462,0.3514663776331787,0.5045563528307014,0.1445233945204571,22.140766876831897,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
792,722,-6.222922452139048,6.222922452139048,6.150958620294151,True,1.8188875927410393,0.3552624110614488,0.4662215728365239,0.19849169357799185,11.694185479895784,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
793,121,-6.211504740790597,6.211504740790597,6.150919136821939,True,1.7796894325832544,0.3092877099626774,0.5696675188101084,0.17667774798057687,10.26648241567601,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
794,648,-6.223178097316038,6.223178097316038,6.150879657915608,True,1.8266004372664504,0.34983474347618715,0.506100157589521,0.2132050003060086,13.338471015992237,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
795,556,-6.212103824061192,6.212103824061192,6.150879657915608,True,1.8197262686619937,0.2992493683265429,0.4181253770741258,0.20515294850677782,31.911154491468633,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
796,135,-6.22330398748188,6.22330398748188,6.15084018357437,True,1.8224284305074414,0.3535481374662069,0.45673715508902935,0.16322509063049023,26.705451640158078,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
797,141,-6.223275157413619,6.223275157413619,6.150800713797429,True,1.8207054970329046,0.3510846525661453,0.5335213395224466,0.23330457270177812,16.266297816405952,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
798,207,-6.223243336200137,6.223243336200137,6.150761248583997,True,1.8178765638428818,0.3539096377832972,0.4771390774974224,0.2189305467793909,30.67305653062737,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
799,416,-6.212531222182118,6.212531222182118,6.150761248583997,True,1.8217862869258417,0.2945580880805656,0.7196221043035353,0.2838766830868148,30.54895968193889,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
800,618,-6.2236165735048665,6.2236165735048665,6.150682331844489,True,1.8088010724452088,0.3521007260213282,0.6902728793900526,0.23677339119846724,23.59843984520677,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
801,680,-6.223009717798472,6.223009717798472,6.150642880316832,True,1.821324500450322,0.3484742527467686,0.5858819664666537,0.21409730235827037,11.939425853935548,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
802,329,-6.2221909098663115,6.2221909098663115,6.150642880316832,True,1.8236082696255922,0.3459277693919317,0.6859630406622343,0.25745118743373585,2.253708750195816,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
803,583,-6.212071891050015,6.212071891050015,6.150642880316832,True,1.8072498232239564,0.29882852396271276,0.6410235636098041,0.1114933410078863,37.81669202863636,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
804,369,-6.222999502177341,6.222999502177341,6.150563990941756,True,1.817119905418632,0.3482536839973648,0.669796934668259,0.09326815973068833,11.370918138094698,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
805,668,-6.222996872214846,6.222996872214846,6.150524553092756,True,1.8085687214739536,0.3529049583116002,0.5924694769298432,0.10117807705683,15.072700311760844,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
806,314,-6.211860033616801,6.211860033616801,6.150524553092756,True,1.8117043286549068,0.29663753147521466,0.7579851813552685,0.11092464401647263,15.489236577432388,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
807,160,-6.2229943695960594,6.2229943695960594,6.150485119801727,True,1.8142631972312708,0.34883273089081723,0.6768354612855553,0.2366878982694983,12.585283551521089,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
808,716,-6.2232003523775665,6.2232003523775665,6.150445691067881,True,1.808027424684455,0.35268746686127783,0.5879105968543624,0.18080241832707472,25.60080901900283,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
809,727,-6.222824325142748,6.222824325142748,6.150445691067881,True,1.8230842881938598,0.35098295758594816,0.45201903243973496,0.13473035306234638,33.00658590674246,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
810,441,-6.223399864789383,6.223399864789383,6.150366847268572,True,1.82324266688802,0.34419436105876455,0.7083328718628299,0.19905199316214336,22.348568684102492,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
811,511,-6.223323632281256,6.223323632281256,6.150366847268572,True,1.8101946651483876,0.3493082276043478,0.7131008837807173,0.28875810057187357,23.439927818277773,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
812,161,-6.22305418294822,6.22305418294822,6.15032743220153,True,1.818225115504922,0.34613706527181076,0.6862295714722524,0.19440035934008382,15.682924922627349,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
813,703,-6.2117471026213655,6.2117471026213655,6.15032743220153,True,1.817109473710119,0.29522084747611854,0.5596761329713471,0.25931587500405756,36.08243161465252,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
814,157,-6.222764237866091,6.222764237866091,6.150248615728726,True,1.8280452701154917,0.3459914727144591,0.496272061486743,0.1855265688151121,18.803235642703584,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
815,337,-6.22236148449382,6.22236148449382,6.150248615728726,True,1.8241898880139813,0.34925399570301574,0.45550279298346463,0.28480882290628284,35.43433037330718,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
816,48,-6.223043215656165,6.223043215656165,6.1501304251608815,True,1.8270531146530158,0.34299737928052865,0.6002091949115537,0.2703960515911544,24.109322426310484,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
817,83,-6.222100307909108,6.222100307909108,6.1501304251608815,True,1.8073281557478948,0.34911409388603937,0.7068834738775722,0.14296358493717565,6.8337864448159475,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
818,571,-6.221322889494233,6.221322889494233,6.150091037406142,True,1.811572206251889,0.347139408050817,0.7193678559989819,0.14662690025632372,0.9368224749596088,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
819,460,-6.2230534185342,6.2230534185342,6.150051654200693,True,1.8125430856645668,0.34616659851340903,0.7548899178757957,0.17407296098135194,22.232155741873495,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
820,544,-6.223016202805635,6.223016202805635,6.150051654200693,True,1.821845682953127,0.3436903443896226,0.6462261717584035,0.17838191649420584,28.095878216221728,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
821,220,-6.222536601985278,6.222536601985278,6.149972901434513,True,1.8172815026814362,0.3473356800210783,0.5372499879394138,0.26508071244577697,19.53102615068939,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
822,230,-6.220363801502964,6.220363801502964,6.149972901434513,True,1.8214926207934052,0.34313055225794553,0.6584948247815968,0.24207528810758733,26.333508811320584,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
823,524,-6.211416729212287,6.211416729212287,6.149972901434513,True,1.8180193915633305,0.293797410961585,0.5419896734439824,0.1051414640156156,22.118361858401645,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
824,449,-6.211187331293987,6.211187331293987,6.149972901434513,True,1.8247472520830859,0.29315684357185134,0.4621340016702197,0.2998623499916065,37.60674940364197,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
825,732,-6.222589252306051,6.222589252306051,6.149933531872206,True,1.8181140549868708,0.3463958551058954,0.5494640390637473,0.22245627369182203,20.6096729222938,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
826,654,-6.220617216489894,6.220617216489894,6.149894166856038,True,1.8206108000621346,0.34854976490581424,0.45255898405544587,0.18498382391867177,1.0474862158298492,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
827,575,-6.202839978614073,6.202839978614073,6.149894166856038,True,1.8174205143888658,0.3533604799262774,0.39277624835554137,0.22346024835839856,11.216182085153044,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
828,742,-6.2198171504663184,6.2198171504663184,6.149854806385221,True,1.8225514079592844,0.34515064490377395,0.5169339766289563,0.12923773488716794,34.23272028800781,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
829,264,-6.219364476009283,6.219364476009283,6.149697409939729,True,1.6706686771866182,0.27432245535271294,0.5311955563724041,0.2022535278689349,16.27118520438671,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
830,217,-6.219061781502085,6.219061781502085,6.149697409939729,True,1.8266732979366256,0.34308064455766435,0.5014534862067646,0.23512342586888335,9.420241313932152,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
831,723,-6.219058710914734,6.219058710914734,6.1494221409744245,True,1.8146410945784537,0.3450608494660666,0.5452758242635608,0.21874006918931696,12.633966705490252,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
832,300,-6.219485418024354,6.219485418024354,6.149382834986475,True,1.8207491945255585,0.34141661538236,0.5908839192241431,0.147447562897366,18.367759028700227,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
833,205,-6.2191335653022985,6.2191335653022985,6.149382834986475,True,1.823513691374379,0.3451212885006338,0.4365147398610062,0.2545849206285448,22.082210972899233,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
834,546,-6.21945438702649,6.21945438702649,6.149343533533657,True,1.82687181833774,0.33947993383924413,0.5526326766222547,0.19747314229607582,34.64276239049663,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
835,269,-6.218007299556748,6.218007299556748,6.149343533533657,True,1.8193584542607977,0.3406728889572548,0.6573324872015542,0.18180080919370722,1.3880929600997618,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
836,596,-6.219163696059201,6.219163696059201,6.1492649442302785,True,1.8251196110556136,0.341035760014357,0.5112119207000672,0.12377160003667971,18.241674761710595,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
837,682,-6.21946738364863,6.21946738364863,6.149225656378148,True,1.8260752136928495,0.3382703037365539,0.5970536763705765,0.12349116082351215,33.74988655449377,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
838,696,-6.218887652292784,6.218887652292784,6.149225656378148,True,1.8213607888337748,0.34588003091582653,0.4193887752872111,0.11769640770434686,22.409591535397414,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
839,29,-6.219297496188971,6.219297496188971,6.149147094269083,True,1.8144436850641619,0.3425755829642144,0.5845960143953561,0.26598816969087796,21.903943058368853,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
840,371,-6.2190555719434,6.2190555719434,6.149068550281721,True,1.8142923576823042,0.3439709577389761,0.5124702346603799,0.16534248615405997,31.028589851429793,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
841,115,-6.21895906191742,6.21895906191742,6.149068550281721,True,1.8191993798782238,0.3418909545821056,0.5173442244716978,0.11659029702203635,36.14109486837337,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
842,304,-6.217314865446437,6.217314865446437,6.148950768265156,True,1.818520255353183,0.3396415870527245,0.5975921833873714,0.08026912548708526,0.0443794117422982,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
843,499,-6.218986289057564,6.218986289057564,6.148833026987168,True,1.8252168221919816,0.33742563978405066,0.5473174097657048,0.13662731208572604,32.71096831078852,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
844,628,-6.218071000771891,6.218071000771891,6.1484800473734165,True,1.8193860732333407,0.33685038562601854,0.5868577908331021,0.14207824803389946,10.22497488520095,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
845,406,-6.182836096643015,6.182836096643015,6.147149866105563,True,1.791725349673889,0.23727973431445804,0.7333312638191131,0.2904427513427189,32.41197450640952,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
846,610,-6.178346930854818,6.178346930854818,6.146837637842885,True,1.7441876077213307,0.24712981212789534,0.6496367501942518,0.10679161764926529,13.534141550574507,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
847,733,-6.181883592829627,6.181883592829627,6.146408792530346,True,1.7965300303874545,0.2345627698436631,0.6696687793694137,0.27263950410188514,24.1736572257743,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
848,354,-6.213218819856124,6.213218819856124,6.146097245264716,True,1.753041868951662,0.24330719961527345,0.6498441452090085,0.24763703732772943,35.56440280675306,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
849,196,-6.212390206367035,6.212390206367035,6.145669334791477,True,1.7698657794324135,0.2389031679019649,0.8003520070521253,0.22118200588861842,18.806550549089934,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
850,204,-6.212095175444579,6.212095175444579,6.144931487609957,True,1.791605246881483,0.23291763786642414,0.8823117674735248,0.2599172100566902,28.284483216702938,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
851,238,-6.223916546584087,6.223916546584087,6.143808393020969,True,1.817974392445023,0.3952784730765142,0.5412680052433971,0.2820734935099652,26.948788696794725,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
852,235,-6.200558126553309,6.200558126553309,6.139582050275072,True,1.7952155029804295,0.3059722592449595,0.39841143932707834,0.2979076117630759,23.2569466004689,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
853,398,-6.201063343709563,6.201063343709563,6.1395056970116615,True,1.7818863998144439,0.30543230837518837,0.8743772273625035,0.10604248369690818,30.148343026635402,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
854,381,-6.200535934563014,6.200535934563014,6.1390479418445025,True,1.784628136169853,0.3026619629328448,0.6796972817940947,0.23355671003835698,29.17185319308679,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
855,324,-6.210707075913387,6.210707075913387,6.1387050348986225,True,1.6965496394573258,0.33299977501638645,0.6685402803125096,0.22629036777033307,10.704783644931597,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
856,602,-6.196704128132098,6.196704128132098,6.1387050348986225,True,1.8125331223009198,0.29247564850246804,0.7703703872859479,0.22449195049369228,36.36183752391105,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
857,453,-6.210703622443666,6.210703622443666,6.138020271496174,True,1.7376091492862498,0.3164162444239169,0.48438457162618587,0.17242690627041546,24.720604171683952,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
858,253,-6.210490325188079,6.210490325188079,6.138020271496174,True,1.713360763344138,0.32436899290976096,0.5384386283152032,0.25020580045742913,19.955418847255796,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
859,545,-6.191875765621048,6.191875765621048,6.137678413967435,True,1.766693927800161,0.3109163655546497,0.3133593875588355,0.2667485302193566,22.983612375924555,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
860,767,-6.195545519826068,6.195545519826068,6.137640451334214,True,1.8269556637157645,0.28522928070759923,0.5348126753521666,0.14793655753824347,31.65013884658905,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
861,351,-6.2045542259140785,6.2045542259140785,6.137564538980963,True,1.7231878162340315,0.25047447620281466,0.627104550367229,0.2940522957457087,30.00937149110414,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
